"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"860Z200US13141","ZCTA5 13141","652","155",
"860Z200US13142","ZCTA5 13142","6365","367",
"860Z200US13143","ZCTA5 13143","2504","353",
"860Z200US13144","ZCTA5 13144","1219","235",
"860Z200US13145","ZCTA5 13145","2028","348",
"860Z200US13146","ZCTA5 13146","2085","349",
"860Z200US13147","ZCTA5 13147","1236","182",
"860Z200US13148","ZCTA5 13148","10749","342",
"860Z200US13152","ZCTA5 13152","7681","325",
"860Z200US13153","ZCTA5 13153","403","280",
"860Z200US13154","ZCTA5 13154","65","66",
"860Z200US13155","ZCTA5 13155","669","119",
"860Z200US13156","ZCTA5 13156","2156","219",
"860Z200US13157","ZCTA5 13157","529","187",
"860Z200US13158","ZCTA5 13158","1217","198",
"860Z200US13159","ZCTA5 13159","5204","440",
"860Z200US13160","ZCTA5 13160","2444","403",
"860Z200US13162","ZCTA5 13162","193","120",
"860Z200US13163","ZCTA5 13163","286","62",
"860Z200US13164","ZCTA5 13164","2904","525",
"860Z200US13165","ZCTA5 13165","9458","456",
"860Z200US13166","ZCTA5 13166","5622","296",
"860Z200US13167","ZCTA5 13167","3215","356",
"860Z200US13202","ZCTA5 13202","7098","583",
"860Z200US13203","ZCTA5 13203","16180","1177",
"860Z200US13204","ZCTA5 13204","19440","1103",
"860Z200US13205","ZCTA5 13205","19137","1548",
"860Z200US13206","ZCTA5 13206","16245","1102",
"860Z200US13207","ZCTA5 13207","12290","864",
"860Z200US13208","ZCTA5 13208","22993","1896",
"860Z200US13209","ZCTA5 13209","12714","742",
"860Z200US13210","ZCTA5 13210","19803","1202",
"860Z200US13211","ZCTA5 13211","6111","527",
"860Z200US13212","ZCTA5 13212","19917","1058",
"860Z200US13214","ZCTA5 13214","8702","892",
"860Z200US13215","ZCTA5 13215","14751","636",
"860Z200US13219","ZCTA5 13219","14744","1072",
"860Z200US13224","ZCTA5 13224","8659","981",
"860Z200US13244","ZCTA5 13244","9683","870",
"860Z200US13290","ZCTA5 13290","0","14",
"860Z200US13301","ZCTA5 13301","69","67",
"860Z200US13302","ZCTA5 13302","1289","215",
"860Z200US13303","ZCTA5 13303","1410","372",
"860Z200US13304","ZCTA5 13304","1653","334",
"860Z200US13305","ZCTA5 13305","403","192",
"860Z200US13308","ZCTA5 13308","3862","591",
"860Z200US13309","ZCTA5 13309","5825","236",
"860Z200US13310","ZCTA5 13310","654","305",
"860Z200US13312","ZCTA5 13312","228","81",
"860Z200US13313","ZCTA5 13313","586","150",
"860Z200US13314","ZCTA5 13314","118","105",
"860Z200US13315","ZCTA5 13315","1237","213",
"860Z200US13316","ZCTA5 13316","6063","441",
"860Z200US13317","ZCTA5 13317","3888","182",
"860Z200US13318","ZCTA5 13318","896","161",
"860Z200US13319","ZCTA5 13319","344","249",
"860Z200US13320","ZCTA5 13320","1971","320",
"860Z200US13321","ZCTA5 13321","678","215",
"860Z200US13322","ZCTA5 13322","1172","270",
"860Z200US13323","ZCTA5 13323","11078","531",
"860Z200US13324","ZCTA5 13324","1729","207",
"860Z200US13325","ZCTA5 13325","918","162",
"860Z200US13326","ZCTA5 13326","4586","388",
"860Z200US13327","ZCTA5 13327","2009","326",
"860Z200US13328","ZCTA5 13328","1311","321",
"860Z200US13329","ZCTA5 13329","3256","283",
"860Z200US13331","ZCTA5 13331","204","113",
"860Z200US13332","ZCTA5 13332","2577","375",
"860Z200US13333","ZCTA5 13333","46","25",
"860Z200US13334","ZCTA5 13334","1067","247",
"860Z200US13335","ZCTA5 13335","1511","222",
"860Z200US13337","ZCTA5 13337","607","171",
"860Z200US13338","ZCTA5 13338","1280","304",
"860Z200US13339","ZCTA5 13339","6010","367",
"860Z200US13340","ZCTA5 13340","7404","462",
"860Z200US13342","ZCTA5 13342","255","164",
"860Z200US13343","ZCTA5 13343","1606","153",
"860Z200US13345","ZCTA5 13345","217","75",
"860Z200US13346","ZCTA5 13346","6406","481",
"860Z200US13348","ZCTA5 13348","1409","363",
"860Z200US13350","ZCTA5 13350","9522","69",
"860Z200US13352","ZCTA5 13352","25","28",
"860Z200US13353","ZCTA5 13353","63","25",
"860Z200US13354","ZCTA5 13354","3554","473",
"860Z200US13355","ZCTA5 13355","780","287",
"860Z200US13357","ZCTA5 13357","10167","402",
"860Z200US13360","ZCTA5 13360","227","83",
"860Z200US13361","ZCTA5 13361","725","161",
"860Z200US13363","ZCTA5 13363","1981","403",
"860Z200US13364","ZCTA5 13364","333","176",
"860Z200US13365","ZCTA5 13365","8578","439",
"860Z200US13367","ZCTA5 13367","8601","343",
"860Z200US13368","ZCTA5 13368","1129","208",
"860Z200US13402","ZCTA5 13402","1133","315",
"860Z200US13403","ZCTA5 13403","7388","528",
"860Z200US13404","ZCTA5 13404","159","90",
"860Z200US13406","ZCTA5 13406","486","138",
"860Z200US13407","ZCTA5 13407","5042","314",
"860Z200US13408","ZCTA5 13408","3391","343",
"860Z200US13409","ZCTA5 13409","2144","220",
"860Z200US13410","ZCTA5 13410","508","158",
"860Z200US13411","ZCTA5 13411","2999","406",
"860Z200US13413","ZCTA5 13413","16742","1083",
"860Z200US13415","ZCTA5 13415","73","28",
"860Z200US13416","ZCTA5 13416","2369","331",
"860Z200US13417","ZCTA5 13417","3880","883",
"860Z200US13418","ZCTA5 13418","97","54",
"860Z200US13420","ZCTA5 13420","1055","361",
"860Z200US13421","ZCTA5 13421","12771","437",
"860Z200US13424","ZCTA5 13424","2306","268",
"860Z200US13425","ZCTA5 13425","2010","371",
"860Z200US13428","ZCTA5 13428","1689","277",
"860Z200US13431","ZCTA5 13431","1847","269",
"860Z200US13433","ZCTA5 13433","1686","232",
"860Z200US13435","ZCTA5 13435","218","131",
"860Z200US13436","ZCTA5 13436","135","37",
"860Z200US13437","ZCTA5 13437","254","49",
"860Z200US13438","ZCTA5 13438","3065","275",
"860Z200US13439","ZCTA5 13439","3681","486",
"860Z200US13440","ZCTA5 13440","41555","818",
"860Z200US13441","ZCTA5 13441","68","39",
"860Z200US13450","ZCTA5 13450","143","74",
"860Z200US13452","ZCTA5 13452","4792","295",
"860Z200US13454","ZCTA5 13454","735","313",
"860Z200US13455","ZCTA5 13455","74","80",
"860Z200US13456","ZCTA5 13456","3848","310",
"860Z200US13457","ZCTA5 13457","26","11",
"860Z200US13459","ZCTA5 13459","1888","236",
"860Z200US13460","ZCTA5 13460","4182","184",
"860Z200US13461","ZCTA5 13461","3047","26",
"860Z200US13464","ZCTA5 13464","1207","282",
"860Z200US13468","ZCTA5 13468","256","112",
"860Z200US13469","ZCTA5 13469","855","423",
"860Z200US13470","ZCTA5 13470","877","218",
"860Z200US13471","ZCTA5 13471","2806","206",
"860Z200US13472","ZCTA5 13472","259","206",
"860Z200US13473","ZCTA5 13473","982","218",
"860Z200US13475","ZCTA5 13475","44","22",
"860Z200US13476","ZCTA5 13476","2572","468",
"860Z200US13477","ZCTA5 13477","1498","260",
"860Z200US13478","ZCTA5 13478","3078","504",
"860Z200US13480","ZCTA5 13480","3321","313",
"860Z200US13482","ZCTA5 13482","108","53",
"860Z200US13483","ZCTA5 13483","377","231",
"860Z200US13484","ZCTA5 13484","100","111",
"860Z200US13485","ZCTA5 13485","1779","339",
"860Z200US13486","ZCTA5 13486","646","131",
"860Z200US13488","ZCTA5 13488","103","45",
"860Z200US13489","ZCTA5 13489","576","127",
"860Z200US13490","ZCTA5 13490","1031","369",
"860Z200US13491","ZCTA5 13491","3431","374",
"860Z200US13492","ZCTA5 13492","11250","491",
"860Z200US13493","ZCTA5 13493","2428","373",
"860Z200US13494","ZCTA5 13494","346","126",
"860Z200US13495","ZCTA5 13495","1841","291",
"860Z200US13501","ZCTA5 13501","38931","1443",
"860Z200US13502","ZCTA5 13502","34037","1555",
"860Z200US13601","ZCTA5 13601","36839","650",
"860Z200US13602","ZCTA5 13602","2440","181",
"860Z200US13603","ZCTA5 13603","14136","744",
"860Z200US13605","ZCTA5 13605","5259","568",
"860Z200US13606","ZCTA5 13606","2468","549",
"860Z200US13607","ZCTA5 13607","2020","279",
"860Z200US13608","ZCTA5 13608","1676","284",
"860Z200US13611","ZCTA5 13611","147","80",
"860Z200US13612","ZCTA5 13612","2865","472",
"860Z200US13613","ZCTA5 13613","2931","363",
"860Z200US13614","ZCTA5 13614","214","87",
"860Z200US13615","ZCTA5 13615","700","218",
"860Z200US13616","ZCTA5 13616","1430","627",
"860Z200US13617","ZCTA5 13617","12431","523",
"860Z200US13618","ZCTA5 13618","1771","140",
"860Z200US13619","ZCTA5 13619","10578","419",
"860Z200US13620","ZCTA5 13620","2298","332",
"860Z200US13621","ZCTA5 13621","589","271",
"860Z200US13622","ZCTA5 13622","1859","340",
"860Z200US13623","ZCTA5 13623","68","48",
"860Z200US13624","ZCTA5 13624","4650","344",
"860Z200US13625","ZCTA5 13625","1792","250",
"860Z200US13626","ZCTA5 13626","2202","257",
"860Z200US13628","ZCTA5 13628","330","135",
"860Z200US13630","ZCTA5 13630","1184","323",
"860Z200US13632","ZCTA5 13632","118","131",
"860Z200US13633","ZCTA5 13633","389","140",
"860Z200US13634","ZCTA5 13634","3570","431",
"860Z200US13635","ZCTA5 13635","1279","285",
"860Z200US13636","ZCTA5 13636","141","68",
"860Z200US13637","ZCTA5 13637","5212","590",
"860Z200US13638","ZCTA5 13638","157","81",
"860Z200US13639","ZCTA5 13639","23","23",
"860Z200US13640","ZCTA5 13640","318","109",
"860Z200US13641","ZCTA5 13641","91","50",
"860Z200US13642","ZCTA5 13642","9043","359",
"860Z200US13643","ZCTA5 13643","193","188",
"860Z200US13645","ZCTA5 13645","0","14",
"860Z200US13646","ZCTA5 13646","2546","423",
"860Z200US13647","ZCTA5 13647","26","36",
"860Z200US13648","ZCTA5 13648","2236","328",
"860Z200US13649","ZCTA5 13649","56","47",
"860Z200US13650","ZCTA5 13650","1236","206",
"860Z200US13651","ZCTA5 13651","147","64",
"860Z200US13652","ZCTA5 13652","2067","473",
"860Z200US13654","ZCTA5 13654","2073","332",
"860Z200US13655","ZCTA5 13655","3694","39",
"860Z200US13656","ZCTA5 13656","2942","369",
"860Z200US13658","ZCTA5 13658","2189","489",
"860Z200US13659","ZCTA5 13659","386","97",
"860Z200US13660","ZCTA5 13660","1774","257",
"860Z200US13661","ZCTA5 13661","1908","248",
"860Z200US13662","ZCTA5 13662","15556","415",
"860Z200US13664","ZCTA5 13664","384","142",
"860Z200US13665","ZCTA5 13665","465","154",
"860Z200US13666","ZCTA5 13666","234","89",
"860Z200US13667","ZCTA5 13667","3476","382",
"860Z200US13668","ZCTA5 13668","3563","479",
"860Z200US13669","ZCTA5 13669","15542","1061",
"860Z200US13670","ZCTA5 13670","378","117",
"860Z200US13672","ZCTA5 13672","449","183",
"860Z200US13673","ZCTA5 13673","2097","291",
"860Z200US13674","ZCTA5 13674","178","169",
"860Z200US13675","ZCTA5 13675","54","66",
"860Z200US13676","ZCTA5 13676","12874","730",
"860Z200US13678","ZCTA5 13678","20","33",
"860Z200US13679","ZCTA5 13679","1205","253",
"860Z200US13680","ZCTA5 13680","1186","317",
"860Z200US13681","ZCTA5 13681","738","178",
"860Z200US13682","ZCTA5 13682","854","195",
"860Z200US13683","ZCTA5 13683","41","57",
"860Z200US13684","ZCTA5 13684","1149","290",
"860Z200US13685","ZCTA5 13685","2362","274",
"860Z200US13687","ZCTA5 13687","483","143",
"860Z200US13690","ZCTA5 13690","748","137",
"860Z200US13691","ZCTA5 13691","2990","253",
"860Z200US13692","ZCTA5 13692","222","159",
"860Z200US13693","ZCTA5 13693","423","154",
"860Z200US13694","ZCTA5 13694","1442","238",
"860Z200US13695","ZCTA5 13695","157","70",
"860Z200US13696","ZCTA5 13696","181","171",
"860Z200US13697","ZCTA5 13697","1898","455",
"860Z200US13699","ZCTA5 13699","2194","67",
"860Z200US13730","ZCTA5 13730","2679","195",
"860Z200US13731","ZCTA5 13731","1038","181",
"860Z200US13732","ZCTA5 13732","7385","480",
"860Z200US13733","ZCTA5 13733","5076","368",
"860Z200US13734","ZCTA5 13734","2269","584",
"860Z200US13736","ZCTA5 13736","1936","275",
"860Z200US13738","ZCTA5 13738","20","33",
"860Z200US13739","ZCTA5 13739","833","188",
"860Z200US13740","ZCTA5 13740","626","104",
"860Z200US13743","ZCTA5 13743","3077","352",
"860Z200US13744","ZCTA5 13744","1125","405",
"860Z200US13746","ZCTA5 13746","2535","401",
"860Z200US13747","ZCTA5 13747","0","14",
"860Z200US13748","ZCTA5 13748","3738","426",
"860Z200US13750","ZCTA5 13750","896","314",
"860Z200US13751","ZCTA5 13751","297","257",
"860Z200US13752","ZCTA5 13752","858","209",
"860Z200US13753","ZCTA5 13753","5696","211",
"860Z200US13754","ZCTA5 13754","2768","331",
"860Z200US13755","ZCTA5 13755","652","215",
"860Z200US13756","ZCTA5 13756","697","208",
"860Z200US13757","ZCTA5 13757","1130","229",
"860Z200US13760","ZCTA5 13760","42896","872",
"860Z200US13774","ZCTA5 13774","323","162",
"860Z200US13775","ZCTA5 13775","1752","243",
"860Z200US13776","ZCTA5 13776","380","70",
"860Z200US13777","ZCTA5 13777","656","245",
"860Z200US13778","ZCTA5 13778","5351","424",
"860Z200US13780","ZCTA5 13780","968","254",
"860Z200US13782","ZCTA5 13782","936","258",
"860Z200US13783","ZCTA5 13783","2035","339",
"860Z200US13784","ZCTA5 13784","382","168",
"860Z200US13786","ZCTA5 13786","430","160",
"860Z200US13787","ZCTA5 13787","2432","629",
"860Z200US13788","ZCTA5 13788","997","179",
"860Z200US13790","ZCTA5 13790","18739","680",
"860Z200US13795","ZCTA5 13795","3681","560",
"860Z200US13796","ZCTA5 13796","1210","207",
"860Z200US13797","ZCTA5 13797","2119","213",
"860Z200US13801","ZCTA5 13801","1545","231",
"860Z200US13802","ZCTA5 13802","729","340",
"860Z200US13803","ZCTA5 13803","4273","436",
"860Z200US13804","ZCTA5 13804","244","78",
"860Z200US13806","ZCTA5 13806","143","69",
"860Z200US13807","ZCTA5 13807","1218","265",
"860Z200US13808","ZCTA5 13808","1581","320",
"860Z200US13809","ZCTA5 13809","1410","369",
"860Z200US13810","ZCTA5 13810","1090","219",
"860Z200US13811","ZCTA5 13811","4127","294",
"860Z200US13812","ZCTA5 13812","2574","223",
"860Z200US13813","ZCTA5 13813","997","690",
"860Z200US13814","ZCTA5 13814","25","27",
"860Z200US13815","ZCTA5 13815","12654","275",
"860Z200US13820","ZCTA5 13820","23056","514",
"860Z200US13825","ZCTA5 13825","2903","133",
"860Z200US13826","ZCTA5 13826","141","71",
"860Z200US13827","ZCTA5 13827","11832","701",
"860Z200US13830","ZCTA5 13830","4597","278",
"860Z200US13832","ZCTA5 13832","448","154",
"860Z200US13833","ZCTA5 13833","4190","641",
"860Z200US13834","ZCTA5 13834","92","76",
"860Z200US13835","ZCTA5 13835","1184","209",
"860Z200US13838","ZCTA5 13838","4251","277",
"860Z200US13839","ZCTA5 13839","1360","324",
"860Z200US13841","ZCTA5 13841","385","104",
"860Z200US13842","ZCTA5 13842","582","187",
"860Z200US13843","ZCTA5 13843","2038","430",
"860Z200US13844","ZCTA5 13844","555","148",
"860Z200US13846","ZCTA5 13846","308","137",
"860Z200US13847","ZCTA5 13847","18","18",
"860Z200US13849","ZCTA5 13849","4427","357",
"860Z200US13850","ZCTA5 13850","23689","249",
"860Z200US13856","ZCTA5 13856","5881","193",
"860Z200US13859","ZCTA5 13859","56","43",
"860Z200US13860","ZCTA5 13860","257","198",
"860Z200US13861","ZCTA5 13861","462","223",
"860Z200US13862","ZCTA5 13862","3440","408",
"860Z200US13863","ZCTA5 13863","382","96",
"860Z200US13864","ZCTA5 13864","1099","294",
"860Z200US13865","ZCTA5 13865","5610","204",
"860Z200US13901","ZCTA5 13901","19613","852",
"860Z200US13902","ZCTA5 13902","7449","193",
"860Z200US13903","ZCTA5 13903","17569","1000",
"860Z200US13904","ZCTA5 13904","9221","1009",
"860Z200US13905","ZCTA5 13905","27988","1226",
"860Z200US14001","ZCTA5 14001","8937","341",
"860Z200US14004","ZCTA5 14004","11396","500",
"860Z200US14005","ZCTA5 14005","1772","349",
"860Z200US14006","ZCTA5 14006","9260","655",
"860Z200US14008","ZCTA5 14008","1423","370",
"860Z200US14009","ZCTA5 14009","5748","355",
"860Z200US14011","ZCTA5 14011","8122","466",
"860Z200US14012","ZCTA5 14012","2911","221",
"860Z200US14013","ZCTA5 14013","1423","272",
"860Z200US14020","ZCTA5 14020","22002","524",
"860Z200US14024","ZCTA5 14024","1773","254",
"860Z200US14025","ZCTA5 14025","3243","549",
"860Z200US14026","ZCTA5 14026","617","277",
"860Z200US14027","ZCTA5 14027","142","129",
"860Z200US14028","ZCTA5 14028","1257","342",
"860Z200US14029","ZCTA5 14029","20","18",
"860Z200US14030","ZCTA5 14030","2067","324",
"860Z200US14031","ZCTA5 14031","9885","852",
"860Z200US14032","ZCTA5 14032","10222","916",
"860Z200US14033","ZCTA5 14033","1539","475",
"860Z200US14034","ZCTA5 14034","2086","393",
"860Z200US14035","ZCTA5 14035","152","91",
"860Z200US14036","ZCTA5 14036","5782","722",
"860Z200US14037","ZCTA5 14037","904","264",
"860Z200US14039","ZCTA5 14039","117","43",
"860Z200US14040","ZCTA5 14040","1974","367",
"860Z200US14041","ZCTA5 14041","308","172",
"860Z200US14042","ZCTA5 14042","3967","390",
"860Z200US14043","ZCTA5 14043","25098","1178",
"860Z200US14047","ZCTA5 14047","6013","606",
"860Z200US14048","ZCTA5 14048","14739","385",
"860Z200US14051","ZCTA5 14051","19739","1193",
"860Z200US14052","ZCTA5 14052","17514","778",
"860Z200US14054","ZCTA5 14054","1391","240",
"860Z200US14055","ZCTA5 14055","1418","314",
"860Z200US14056","ZCTA5 14056","162","150",
"860Z200US14057","ZCTA5 14057","7972","288",
"860Z200US14058","ZCTA5 14058","2370","421",
"860Z200US14059","ZCTA5 14059","9138","631",
"860Z200US14060","ZCTA5 14060","362","97",
"860Z200US14061","ZCTA5 14061","93","60",
"860Z200US14062","ZCTA5 14062","3266","391",
"860Z200US14063","ZCTA5 14063","12575","363",
"860Z200US14065","ZCTA5 14065","1597","332",
"860Z200US14066","ZCTA5 14066","991","159",
"860Z200US14067","ZCTA5 14067","3976","582",
"860Z200US14068","ZCTA5 14068","8636","1071",
"860Z200US14069","ZCTA5 14069","443","186",
"860Z200US14070","ZCTA5 14070","5001","625",
"860Z200US14072","ZCTA5 14072","21488","24",
"860Z200US14075","ZCTA5 14075","44520","1297",
"860Z200US14080","ZCTA5 14080","4444","321",
"860Z200US14081","ZCTA5 14081","2742","318",
"860Z200US14082","ZCTA5 14082","485","225",
"860Z200US14083","ZCTA5 14083","75","67",
"860Z200US14085","ZCTA5 14085","8531","997",
"860Z200US14086","ZCTA5 14086","35635","689",
"860Z200US14091","ZCTA5 14091","1316","341",
"860Z200US14092","ZCTA5 14092","10247","582",
"860Z200US14094","ZCTA5 14094","50153","1082",
"860Z200US14098","ZCTA5 14098","2707","281",
"860Z200US14101","ZCTA5 14101","1997","350",
"860Z200US14102","ZCTA5 14102","1856","442",
"860Z200US14103","ZCTA5 14103","10810","349",
"860Z200US14105","ZCTA5 14105","5313","614",
"860Z200US14108","ZCTA5 14108","5713","749",
"860Z200US14109","ZCTA5 14109","1473","116",
"860Z200US14111","ZCTA5 14111","3186","316",
"860Z200US14112","ZCTA5 14112","0","14",
"860Z200US14113","ZCTA5 14113","709","182",
"860Z200US14120","ZCTA5 14120","44241","1100",
"860Z200US14125","ZCTA5 14125","3648","194",
"860Z200US14126","ZCTA5 14126","109","73",
"860Z200US14127","ZCTA5 14127","31543","632",
"860Z200US14129","ZCTA5 14129","1236","226",
"860Z200US14130","ZCTA5 14130","70","39",
"860Z200US14131","ZCTA5 14131","5252","726",
"860Z200US14132","ZCTA5 14132","6453","1398",
"860Z200US14134","ZCTA5 14134","32","28",
"860Z200US14135","ZCTA5 14135","90","52",
"860Z200US14136","ZCTA5 14136","5450","414",
"860Z200US14138","ZCTA5 14138","2046","389",
"860Z200US14139","ZCTA5 14139","2113","340",
"860Z200US14141","ZCTA5 14141","7603","387",
"860Z200US14143","ZCTA5 14143","1216","262",
"860Z200US14145","ZCTA5 14145","1185","194",
"860Z200US14150","ZCTA5 14150","41260","1373",
"860Z200US14166","ZCTA5 14166","173","162",
"860Z200US14167","ZCTA5 14167","1804","299",
"860Z200US14168","ZCTA5 14168","50","37",
"860Z200US14169","ZCTA5 14169","77","67",
"860Z200US14170","ZCTA5 14170","2292","413",
"860Z200US14171","ZCTA5 14171","1611","298",
"860Z200US14172","ZCTA5 14172","3091","406",
"860Z200US14173","ZCTA5 14173","266","180",
"860Z200US14174","ZCTA5 14174","5669","519",
"860Z200US14201","ZCTA5 14201","12369","1063",
"860Z200US14202","ZCTA5 14202","3862","617",
"860Z200US14203","ZCTA5 14203","2424","493",
"860Z200US14204","ZCTA5 14204","7932","746",
"860Z200US14206","ZCTA5 14206","21631","1439",
"860Z200US14207","ZCTA5 14207","26327","1548",
"860Z200US14208","ZCTA5 14208","12572","1304",
"860Z200US14209","ZCTA5 14209","8313","903",
"860Z200US14210","ZCTA5 14210","15563","1412",
"860Z200US14211","ZCTA5 14211","24663","1622",
"860Z200US14212","ZCTA5 14212","13299","1146",
"860Z200US14213","ZCTA5 14213","24107","1997",
"860Z200US14214","ZCTA5 14214","21314","1512",
"860Z200US14215","ZCTA5 14215","42524","2253",
"860Z200US14216","ZCTA5 14216","22849","1398",
"860Z200US14217","ZCTA5 14217","22471","634",
"860Z200US14218","ZCTA5 14218","20312","366",
"860Z200US14219","ZCTA5 14219","10652","738",
"860Z200US14220","ZCTA5 14220","24428","1831",
"860Z200US14221","ZCTA5 14221","55255","1841",
"860Z200US14222","ZCTA5 14222","15311","1470",
"860Z200US14223","ZCTA5 14223","22611","1531",
"860Z200US14224","ZCTA5 14224","41219","565",
"860Z200US14225","ZCTA5 14225","33620","1229",
"860Z200US14226","ZCTA5 14226","29159","1416",
"860Z200US14227","ZCTA5 14227","20621","1153",
"860Z200US14228","ZCTA5 14228","25350","1757",
"860Z200US14260","ZCTA5 14260","924","241",
"860Z200US14261","ZCTA5 14261","5033","286",
"860Z200US14301","ZCTA5 14301","10923","907",
"860Z200US14302","ZCTA5 14302","189","108",
"860Z200US14303","ZCTA5 14303","6156","680",
"860Z200US14304","ZCTA5 14304","29208","1156",
"860Z200US14305","ZCTA5 14305","16696","1048",
"860Z200US14411","ZCTA5 14411","12429","381",
"860Z200US14413","ZCTA5 14413","71","62",
"860Z200US14414","ZCTA5 14414","6576","310",
"860Z200US14415","ZCTA5 14415","77","88",
"860Z200US14416","ZCTA5 14416","3960","267",
"860Z200US14418","ZCTA5 14418","1149","147",
"860Z200US14420","ZCTA5 14420","20375","357",
"860Z200US14422","ZCTA5 14422","1809","335",
"860Z200US14423","ZCTA5 14423","4947","301",
"860Z200US14424","ZCTA5 14424","28786","477",
"860Z200US14425","ZCTA5 14425","13839","237",
"860Z200US14427","ZCTA5 14427","1720","245",
"860Z200US14428","ZCTA5 14428","8127","576",
"860Z200US14432","ZCTA5 14432","5518","546",
"860Z200US14433","ZCTA5 14433","4404","408",
"860Z200US14435","ZCTA5 14435","2512","385",
"860Z200US14437","ZCTA5 14437","8984","364",
"860Z200US14441","ZCTA5 14441","308","130",
"860Z200US14445","ZCTA5 14445","7529","445",
"860Z200US14450","ZCTA5 14450","42750","970",
"860Z200US14453","ZCTA5 14453","0","14",
"860Z200US14454","ZCTA5 14454","11127","380",
"860Z200US14456","ZCTA5 14456","19756","533",
"860Z200US14462","ZCTA5 14462","877","295",
"860Z200US14463","ZCTA5 14463","255","130",
"860Z200US14464","ZCTA5 14464","6755","328",
"860Z200US14466","ZCTA5 14466","1754","415",
"860Z200US14467","ZCTA5 14467","10168","1003",
"860Z200US14468","ZCTA5 14468","18526","1055",
"860Z200US14469","ZCTA5 14469","6008","511",
"860Z200US14470","ZCTA5 14470","7758","353",
"860Z200US14471","ZCTA5 14471","2727","241",
"860Z200US14472","ZCTA5 14472","9039","598",
"860Z200US14475","ZCTA5 14475","215","131",
"860Z200US14476","ZCTA5 14476","2443","144",
"860Z200US14477","ZCTA5 14477","1706","311",
"860Z200US14478","ZCTA5 14478","1391","246",
"860Z200US14479","ZCTA5 14479","234","226",
"860Z200US14480","ZCTA5 14480","520","325",
"860Z200US14481","ZCTA5 14481","1640","275",
"860Z200US14482","ZCTA5 14482","8339","327",
"860Z200US14485","ZCTA5 14485","4153","237",
"860Z200US14486","ZCTA5 14486","444","182",
"860Z200US14487","ZCTA5 14487","5492","505",
"860Z200US14489","ZCTA5 14489","6897","359",
"860Z200US14502","ZCTA5 14502","10831","742",
"860Z200US14504","ZCTA5 14504","1631","216",
"860Z200US14505","ZCTA5 14505","5138","432",
"860Z200US14506","ZCTA5 14506","923","314",
"860Z200US14507","ZCTA5 14507","1292","218",
"860Z200US14510","ZCTA5 14510","4754","194",
"860Z200US14511","ZCTA5 14511","548","232",
"860Z200US14512","ZCTA5 14512","4852","294",
"860Z200US14513","ZCTA5 14513","13375","499",
"860Z200US14514","ZCTA5 14514","6572","649",
"860Z200US14515","ZCTA5 14515","215","145",
"860Z200US14516","ZCTA5 14516","2185","398",
"860Z200US14517","ZCTA5 14517","2388","193",
"860Z200US14519","ZCTA5 14519","12642","530",
"860Z200US14521","ZCTA5 14521","2594","295",
"860Z200US14522","ZCTA5 14522","9121","743",
"860Z200US14525","ZCTA5 14525","2608","318",
"860Z200US14526","ZCTA5 14526","19629","1282",
"860Z200US14527","ZCTA5 14527","12677","390",
"860Z200US14529","ZCTA5 14529","77","61",
"860Z200US14530","ZCTA5 14530","5553","222",
"860Z200US14532","ZCTA5 14532","4165","397",
"860Z200US14533","ZCTA5 14533","1538","313",
"860Z200US14534","ZCTA5 14534","33230","1334",
"860Z200US14536","ZCTA5 14536","659","147",
"860Z200US14537","ZCTA5 14537","210","118",
"860Z200US14539","ZCTA5 14539","102","97",
"860Z200US14541","ZCTA5 14541","3713","386",
"860Z200US14542","ZCTA5 14542","32","43",
"860Z200US14543","ZCTA5 14543","3717","382",
"860Z200US14544","ZCTA5 14544","2371","380",
"860Z200US14545","ZCTA5 14545","141","56",
"860Z200US14546","ZCTA5 14546","4450","378",
"860Z200US14548","ZCTA5 14548","3821","447",
"860Z200US14549","ZCTA5 14549","426","230",
"860Z200US14550","ZCTA5 14550","1301","274",
"860Z200US14551","ZCTA5 14551","5063","499",
"860Z200US14555","ZCTA5 14555","1165","246",
"860Z200US14556","ZCTA5 14556","913","44",
"860Z200US14557","ZCTA5 14557","128","73",
"860Z200US14559","ZCTA5 14559","17200","891",
"860Z200US14560","ZCTA5 14560","2412","350",
"860Z200US14561","ZCTA5 14561","2081","357",
"860Z200US14564","ZCTA5 14564","16364","297",
"860Z200US14568","ZCTA5 14568","5547","594",
"860Z200US14569","ZCTA5 14569","6430","233",
"860Z200US14571","ZCTA5 14571","1190","223",
"860Z200US14572","ZCTA5 14572","4817","310",
"860Z200US14580","ZCTA5 14580","54180","1426",
"860Z200US14585","ZCTA5 14585","170","68",
"860Z200US14586","ZCTA5 14586","13291","1049",
"860Z200US14588","ZCTA5 14588","240","40",
"860Z200US14589","ZCTA5 14589","7967","476",
"860Z200US14590","ZCTA5 14590","5191","522",
"860Z200US14591","ZCTA5 14591","1495","205",
"860Z200US14592","ZCTA5 14592","143","78",
"860Z200US14604","ZCTA5 14604","3251","442",
"860Z200US14605","ZCTA5 14605","11783","912",
"860Z200US14606","ZCTA5 14606","25538","1294",
"860Z200US14607","ZCTA5 14607","17891","1274",
"860Z200US14608","ZCTA5 14608","12792","1260",
"860Z200US14609","ZCTA5 14609","40274","2065",
